node1	label	node2
trade 3252820	seller	Elle (1891)
trade 3252820	time	2004-10-27T23:30:51.400
trade 3252820	asset	REP04_G52
trade 3252820	price	0.218
trade 3252820	quantity	1
trade 3253335	buyer	Elle (1891)
trade 3253335	seller	Adriana (18684)
trade 3253335	time	2004-10-28T06:20:58.723
trade 3253335	asset	DEM04_L52
trade 3253335	price	0.3
trade 3253335	quantity	3
trade 3253434	buyer	Jack (15431)
trade 3253434	seller	Delaney (18702)
trade 3253434	time	2004-10-28T07:45:38.583
trade 3253434	asset	REP04_L52
trade 3253434	price	0.33
trade 3253434	quantity	1
trade 3253783	buyer	Addilyn (19151)
trade 3253783	seller	Cesar (18909)
trade 3253783	time	2004-10-28T10:04:17.980
trade 3253783	asset	DEM04_L52
trade 3253783	price	0.314
trade 3253783	quantity	25
trade 3253789	buyer	Addilyn (19151)
trade 3253789	seller	Cesar (18909)
trade 3253789	time	2004-10-28T10:05:40.423
trade 3253789	asset	DEM04_L52
trade 3253789	price	0.314
trade 3253789	quantity	12
trade 3253851	buyer	Lana (18949)
trade 3253851	seller	Adriana (18684)
trade 3253851	time	2004-10-28T10:24:32.047
trade 3253851	asset	REP04_L52
trade 3253851	price	0.331
trade 3253851	quantity	20
trade 3253991	buyer	Kaleb (18499)
trade 3253991	seller	Adriana (18684)
trade 3253991	time	2004-10-28T10:53:52.710
trade 3253991	asset	DEM04_L52
trade 3253991	price	0.307
trade 3253991	quantity	1
trade 3254024	buyer	Kaleb (18499)
trade 3254024	seller	Carter (4136)
trade 3254024	time	2004-10-28T10:57:10.773
trade 3254024	asset	REP04_L52
trade 3254024	price	0.34
trade 3254024	quantity	1
trade 3254054	buyer	Kaleb (18499)
trade 3254054	seller	Juan (18305)
trade 3254054	time	2004-10-28T11:07:29.293
trade 3254054	asset	DEM04_G52
trade 3254054	price	0.156
trade 3254054	quantity	1
trade 3254162	buyer	Lana (18949)
trade 3254162	seller	Adriana (18684)
trade 3254162	time	2004-10-28T11:24:58.180
trade 3254162	asset	REP04_L52
trade 3254162	price	0.331
trade 3254162	quantity	12
trade 3254430	buyer	Kaleb (18499)
trade 3254430	seller	Adriana (18684)
trade 3254430	time	2004-10-28T12:19:07.150
trade 3254430	asset	DEM04_G52
trade 3254430	price	0.156
trade 3254430	quantity	1
trade 3254504	buyer	Bella (17365)
trade 3254504	seller	Nicolas (18429)
trade 3254504	time	2004-10-28T12:44:17.120
trade 3254504	asset	REP04_L52
trade 3254504	price	0.333
trade 3254504	quantity	65
trade 3254570	buyer	Ruben (19138)
trade 3254570	seller	Adriana (18684)
trade 3254570	time	2004-10-28T12:47:59.047
trade 3254570	asset	REP04_G52
trade 3254570	price	0.198
trade 3254570	quantity	9
trade 3254639	buyer	Lana (18949)
trade 3254639	seller	Addilyn (19151)
trade 3254639	time	2004-10-28T12:51:06.390
trade 3254639	asset	REP04_L52
trade 3254639	price	0.331
trade 3254639	quantity	10
trade 3255094	buyer	Clayton (18636)
trade 3255094	seller	Elle (1891)
trade 3255094	time	2004-10-28T14:10:50.007
trade 3255094	asset	REP04_L52
trade 3255094	price	0.331
trade 3255094	quantity	3
trade 3255121	buyer	Declan (18112)
trade 3255121	seller	Jordan (17555)
trade 3255121	time	2004-10-28T14:15:26.950
trade 3255121	asset	REP04_L52
trade 3255121	price	0.33
trade 3255121	quantity	1
trade 3255246	buyer	Addilyn (19151)
trade 3255246	seller	Juliet (18688)
trade 3255246	time	2004-10-28T15:02:48.890
trade 3255246	asset	REP04_G52
trade 3255246	price	0.199
trade 3255246	quantity	10
trade 3255358	buyer	Ruben (19138)
trade 3255358	seller	Adelyn (18510)
trade 3255358	time	2004-10-28T15:23:43.463
trade 3255358	asset	REP04_G52
trade 3255358	price	0.198
trade 3255358	quantity	20
trade 3255524	buyer	Addilyn (19151)
trade 3255524	seller	Allie (19051)
trade 3255524	time	2004-10-28T15:54:28.133
trade 3255524	asset	DEM04_L52
trade 3255524	price	0.33
trade 3255524	quantity	5
trade 3255630	buyer	Adriana (18684)
trade 3255630	seller	Landon (17389)
trade 3255630	time	2004-10-28T16:08:29.640
trade 3255630	asset	DEM04_G52
trade 3255630	price	0.152
trade 3255630	quantity	1
trade 3256662	buyer	Elle (1891)
trade 3256662	seller	Landon (17389)
trade 3256662	time	2004-10-28T19:39:46.023
trade 3256662	asset	REP04_L52
trade 3256662	price	0.315
trade 3256662	quantity	2
trade 3256695	buyer	Ford (19121)
trade 3256695	seller	Leighton (18983)
trade 3256695	time	2004-10-28T19:44:47.860
trade 3256695	asset	DEM04_G52
trade 3256695	price	0.16
trade 3256695	quantity	46
trade 3256759	buyer	Kendra (6314)
trade 3256759	seller	Landon (17389)
trade 3256759	time	2004-10-28T19:47:22.047
trade 3256759	asset	DEM04_L52
trade 3256759	price	0.314
trade 3256759	quantity	1
trade 3257023	buyer	Maliyah (19135)
trade 3257023	seller	Landon (17389)
trade 3257023	time	2004-10-28T20:54:30.680
trade 3257023	asset	DEM04_L52
trade 3257023	price	0.314
trade 3257023	quantity	1
trade 3257393	buyer	Landon (17389)
trade 3257393	seller	Elle (1891)
trade 3257393	time	2004-10-28T22:10:54.660
trade 3257393	asset	REP04_L52
trade 3257393	price	0.313
trade 3257393	quantity	2
trade 3257626	buyer	Noa (19143)
trade 3257626	seller	Olivia (10138)
trade 3257626	time	2004-10-28T22:43:19.810
trade 3257626	asset	REP04_L52
trade 3257626	price	0.311
trade 3257626	quantity	20
trade 3257656	buyer	Luciano (19009)
trade 3257656	seller	Elle (1891)
trade 3257656	time	2004-10-28T22:48:18.067
trade 3257656	asset	REP04_G52
trade 3257656	price	0.22
trade 3257656	quantity	5
trade 3257662	buyer	Kaleb (18499)
trade 3257662	seller	Alivia (18551)
trade 3257662	time	2004-10-28T22:48:32.367
trade 3257662	asset	DEM04_L52
trade 3257662	price	0.315
trade 3257662	quantity	1
trade 3257758	buyer	Juan (18305)
trade 3257758	seller	Alivia (18551)
trade 3257758	time	2004-10-28T22:57:39.960
trade 3257758	asset	REP04_G52
trade 3257758	price	0.203
trade 3257758	quantity	3
trade 3258064	buyer	Noa (19143)
trade 3258064	seller	Mallory (7808)
trade 3258064	time	2004-10-29T00:22:09.240
trade 3258064	asset	REP04_L52
trade 3258064	price	0.309
trade 3258064	quantity	49
trade 3259251	buyer	Ezequiel (18881)
trade 3259251	seller	Parker (17933)
trade 3259251	time	2004-10-29T09:34:34.977
trade 3259251	asset	REP04_L52
trade 3259251	price	0.312
trade 3259251	quantity	3
trade 3259692	buyer	Eliza (18208)
trade 3259692	seller	Landon (17389)
trade 3259692	time	2004-10-29T10:58:28.620
trade 3259692	asset	REP04_G52
trade 3259692	price	0.217
trade 3259692	quantity	16
trade 3259699	buyer	David (16326)
trade 3259699	seller	Elle (1891)
trade 3259699	time	2004-10-29T10:59:09.930
trade 3259699	asset	REP04_L52
trade 3259699	price	0.329
trade 3259699	quantity	10
trade 3259873	buyer	Francis (19185)
trade 3259873	seller	Adriana (18684)
trade 3259873	time	2004-10-29T11:11:41.307
trade 3259873	asset	DEM04_L52
trade 3259873	price	0.316
trade 3259873	quantity	5
trade 3260279	buyer	Ainsley (18857)
trade 3260279	seller	Landon (17389)
trade 3260279	time	2004-10-29T13:51:30.790
trade 3260279	asset	DEM04_L52
trade 3260279	price	0.317
trade 3260279	quantity	4
trade 3260311	buyer	Remington (18494)
trade 3260311	seller	Landon (17389)
trade 3260311	time	2004-10-29T13:53:46.120
trade 3260311	asset	DEM04_G52
trade 3260311	price	0.15
trade 3260311	quantity	4
trade 3260394	buyer	Kaleb (18499)
trade 3260394	seller	Landon (17389)
trade 3260394	time	2004-10-29T13:56:46.213
trade 3260394	asset	REP04_G52
trade 3260394	price	0.21
trade 3260394	quantity	1
trade 3260524	buyer	Kaleb (18499)
trade 3260524	seller	Adriana (18684)
trade 3260524	time	2004-10-29T14:04:04.963
trade 3260524	asset	DEM04_L52
trade 3260524	price	0.317
trade 3260524	quantity	1
trade 3260613	buyer	Gabriel (16617)
trade 3260613	seller	Elle (1891)
trade 3260613	time	2004-10-29T14:17:36.823
trade 3260613	asset	REP04_L52
trade 3260613	price	0.323
trade 3260613	quantity	1
trade 3260770	buyer	Tristan (18390)
trade 3260770	seller	Corey (5298)
trade 3260770	time	2004-10-29T14:30:30.823
trade 3260770	asset	DEM04_L52
trade 3260770	price	0.323
trade 3260770	quantity	1
trade 3261033	buyer	Dylan (16748)
trade 3261033	seller	Juan (18305)
trade 3261033	time	2004-10-29T15:23:35.277
trade 3261033	asset	DEM04_G52
trade 3261033	price	0.148
trade 3261033	quantity	20
trade 3261517	buyer	Kamden (19177)
trade 3261517	seller	Adriana (18684)
trade 3261517	time	2004-10-29T16:15:05.893
trade 3261517	asset	DEM04_L52
trade 3261517	price	0.314
trade 3261517	quantity	20
trade 3261589	buyer	Jase (19163)
trade 3261589	seller	Owen (15547)
trade 3261589	time	2004-10-29T16:20:26.077
trade 3261589	asset	DEM04_G52
trade 3261589	price	0.15
trade 3261589	quantity	16
trade 3261629	buyer	Jase (19163)
trade 3261629	seller	Adriana (18684)
trade 3261629	time	2004-10-29T16:22:38.650
trade 3261629	asset	DEM04_G52
trade 3261629	price	0.15
trade 3261629	quantity	20
trade 3261645	buyer	Cohen (18618)
trade 3261645	seller	Owen (15547)
trade 3261645	time	2004-10-29T16:23:39.687
trade 3261645	asset	REP04_L52
trade 3261645	price	0.325
trade 3261645	quantity	3
trade 3261797	buyer	Matilda (19178)
trade 3261797	seller	Juan (18305)
trade 3261797	time	2004-10-29T16:38:17.493
trade 3261797	asset	REP04_G52
trade 3261797	price	0.234
trade 3261797	quantity	1
trade 3261980	buyer	Kaleb (18499)
trade 3261980	seller	Damien (18608)
trade 3261980	time	2004-10-29T17:09:59.933
trade 3261980	asset	DEM04_L52
trade 3261980	price	0.31
trade 3261980	quantity	1
trade 3262419	buyer	Kamden (19177)
trade 3262419	seller	Owen (15547)
trade 3262419	time	2004-10-29T19:55:47.777
trade 3262419	asset	DEM04_L52
trade 3262419	price	0.302
trade 3262419	quantity	1
trade 3262597	buyer	Noa (19143)
trade 3262597	seller	Adriana (18684)
trade 3262597	time	2004-10-29T20:40:33.313
trade 3262597	asset	REP04_L52
trade 3262597	price	0.325
trade 3262597	quantity	2
trade 3262640	buyer	Juan (18305)
trade 3262640	seller	Maia (279)
trade 3262640	time	2004-10-29T20:48:12.070
trade 3262640	asset	REP04_L52
trade 3262640	price	0.322
trade 3262640	quantity	20
trade 3262952	buyer	Melody (18166)
trade 3262952	seller	Elle (1891)
trade 3262952	time	2004-10-29T22:33:11.513
trade 3262952	asset	DEM04_L52
trade 3262952	price	0.301
trade 3262952	quantity	4
trade 3263229	buyer	Adan (19149)
trade 3263229	seller	Sean (18806)
trade 3263229	time	2004-10-29T23:38:44.530
trade 3263229	asset	REP04_G52
trade 3263229	price	0.223
trade 3263229	quantity	20
trade 3263523	buyer	Mabel (19046)
trade 3263523	seller	Adriana (18684)
trade 3263523	time	2004-10-30T01:07:26.660
trade 3263523	asset	REP04_L52
trade 3263523	price	0.333
trade 3263523	quantity	9
trade 3263667	buyer	Mabel (19046)
trade 3263667	seller	Ryan (17264)
trade 3263667	time	2004-10-30T03:01:11.313
trade 3263667	asset	REP04_L52
trade 3263667	price	0.333
trade 3263667	quantity	15
trade 3264212	buyer	Melody (18166)
trade 3264212	seller	Owen (15547)
trade 3264212	time	2004-10-30T09:14:11.097
trade 3264212	asset	DEM04_L52
trade 3264212	price	0.301
trade 3264212	quantity	1
trade 3264467	buyer	Melody (18166)
trade 3264467	seller	Owen (15547)
trade 3264467	time	2004-10-30T09:48:50.520
trade 3264467	asset	DEM04_L52
trade 3264467	price	0.301
trade 3264467	quantity	1
trade 3264864	buyer	Kaleb (18499)
trade 3264864	seller	Landon (17389)
trade 3264864	time	2004-10-30T12:00:50.897
trade 3264864	asset	DEM04_G52
trade 3264864	price	0.149
trade 3264864	quantity	1
trade 3265030	buyer	Landon (17389)
trade 3265030	seller	Tristan (18390)
trade 3265030	time	2004-10-30T12:16:07.473
trade 3265030	asset	DEM04_L52
trade 3265030	price	0.291
trade 3265030	quantity	11
trade 3265180	buyer	Addilyn (19151)
trade 3265180	seller	Landon (17389)
trade 3265180	time	2004-10-30T12:59:11.220
trade 3265180	asset	DEM04_G52
trade 3265180	price	0.154
trade 3265180	quantity	2
trade 3265343	buyer	Piper (17690)
trade 3265343	seller	Jayce (18318)
trade 3265343	time	2004-10-30T13:15:28.770
trade 3265343	asset	DEM04_L52
trade 3265343	price	0.3
trade 3265343	quantity	4
trade 3265464	buyer	Oakley (18617)
trade 3265464	seller	Corey (5298)
trade 3265464	time	2004-10-30T13:27:09.313
trade 3265464	asset	DEM04_L52
trade 3265464	price	0.308
trade 3265464	quantity	102
trade 3265473	buyer	Piper (17690)
trade 3265473	seller	Oakley (18617)
trade 3265473	time	2004-10-30T13:28:11.613
trade 3265473	asset	REP04_G52
trade 3265473	price	0.23
trade 3265473	quantity	3
trade 3265767	buyer	Kaleb (18499)
trade 3265767	seller	Elle (1891)
trade 3265767	time	2004-10-30T14:19:46.450
trade 3265767	asset	REP04_L52
trade 3265767	price	0.332
trade 3265767	quantity	1
trade 3265790	buyer	Adriana (18684)
trade 3265790	seller	Kendra (6314)
trade 3265790	time	2004-10-30T14:22:23.947
trade 3265790	asset	DEM04_L52
trade 3265790	price	0.304
trade 3265790	quantity	1
trade 3265798	buyer	Shawn (19108)
trade 3265798	seller	Cohen (18618)
trade 3265798	time	2004-10-30T14:24:07.410
trade 3265798	asset	DEM04_G52
trade 3265798	price	0.16
trade 3265798	quantity	2
trade 3265848	buyer	Parker (17933)
trade 3265848	seller	Kendra (6314)
trade 3265848	time	2004-10-30T14:27:06.533
trade 3265848	asset	REP04_G52
trade 3265848	price	0.213
trade 3265848	quantity	5
trade 3266084	buyer	Adriana (18684)
trade 3266084	seller	Luciano (19009)
trade 3266084	time	2004-10-30T15:11:35.020
trade 3266084	asset	DEM04_G52
trade 3266084	price	0.147
trade 3266084	quantity	1
trade 3268500	buyer	Corey (5298)
trade 3268500	seller	Isabella (13537)
trade 3268500	time	2004-10-31T06:48:15.123
trade 3268500	asset	DEM04_L52
trade 3268500	price	0.306
trade 3268500	quantity	1
trade 3269097	buyer	Francis (19185)
trade 3269097	seller	Adriana (18684)
trade 3269097	time	2004-10-31T11:47:46.593
trade 3269097	asset	REP04_L52
trade 3269097	price	0.334
trade 3269097	quantity	10
trade 3269535	buyer	Tristan (18390)
trade 3269535	seller	Noa (19143)
trade 3269535	time	2004-10-31T13:47:16.783
trade 3269535	asset	REP04_L52
trade 3269535	price	0.345
trade 3269535	quantity	15
trade 3269545	buyer	Kayla (18462)
trade 3269545	seller	Tristan (18390)
trade 3269545	time	2004-10-31T13:49:59.423
trade 3269545	asset	DEM04_L52
trade 3269545	price	0.284
trade 3269545	quantity	26
trade 3269997	buyer	Adriana (18684)
trade 3269997	seller	Delaney (18702)
trade 3269997	time	2004-10-31T15:08:56.347
trade 3269997	asset	REP04_L52
trade 3269997	price	0.325
trade 3269997	quantity	4
trade 3270090	buyer	Delaney (18702)
trade 3270090	seller	Shiloh (19112)
trade 3270090	time	2004-10-31T15:11:36.423
trade 3270090	asset	DEM04_L52
trade 3270090	price	0.31
trade 3270090	quantity	8
trade 3270255	buyer	Adriana (18684)
trade 3270255	seller	Noa (19143)
trade 3270255	time	2004-10-31T15:53:50.633
trade 3270255	asset	DEM04_L52
trade 3270255	price	0.306
trade 3270255	quantity	10
trade 3270455	buyer	Dylan (16748)
trade 3270455	seller	Elle (1891)
trade 3270455	time	2004-10-31T16:15:49.633
trade 3270455	asset	DEM04_G52
trade 3270455	price	0.144
trade 3270455	quantity	1
trade 3270755	buyer	Alexis (19189)
trade 3270755	seller	Juan (18305)
trade 3270755	time	2004-10-31T17:03:54.130
trade 3270755	asset	DEM04_L52
trade 3270755	price	0.323
trade 3270755	quantity	4
trade 3270901	buyer	Richard (18442)
trade 3270901	seller	Adriana (18684)
trade 3270901	time	2004-10-31T17:30:13.810
trade 3270901	asset	REP04_L52
trade 3270901	price	0.324
trade 3270901	quantity	2
trade 3270913	buyer	Addilyn (19151)
trade 3270913	seller	Landon (17389)
trade 3270913	time	2004-10-31T17:31:55.320
trade 3270913	asset	DEM04_L52
trade 3270913	price	0.32
trade 3270913	quantity	2
trade 3270962	buyer	Emersyn (18349)
trade 3270962	seller	Landon (17389)
trade 3270962	time	2004-10-31T17:33:15.683
trade 3270962	asset	DEM04_G52
trade 3270962	price	0.14
trade 3270962	quantity	2
trade 3271427	buyer	Sadie (17515)
trade 3271427	seller	Dylan (16748)
trade 3271427	time	2004-10-31T18:47:20.943
trade 3271427	asset	DEM04_L52
trade 3271427	price	0.301
trade 3271427	quantity	2
trade 3271633	buyer	Adriana (18684)
trade 3271633	seller	Caden (18526)
trade 3271633	time	2004-10-31T19:27:43.443
trade 3271633	asset	REP04_L52
trade 3271633	price	0.312
trade 3271633	quantity	25
trade 3271887	buyer	Corey (5298)
trade 3271887	seller	Adriana (18684)
trade 3271887	time	2004-10-31T19:42:59.863
trade 3271887	asset	REP04_L52
trade 3271887	price	0.302
trade 3271887	quantity	7
trade 3272288	buyer	Luciano (19009)
trade 3272288	seller	Raven (19025)
trade 3272288	time	2004-10-31T21:45:04.393
trade 3272288	asset	DEM04_G52
trade 3272288	price	0.152
trade 3272288	quantity	1
trade 3272346	buyer	Autumn (17557)
trade 3272346	seller	Landon (17389)
trade 3272346	time	2004-10-31T21:59:17.793
trade 3272346	asset	REP04_L52
trade 3272346	price	0.317
trade 3272346	quantity	1
trade 3272633	buyer	Kaleb (18499)
trade 3272633	seller	Owen (15547)
trade 3272633	time	2004-10-31T22:32:31.320
trade 3272633	asset	DEM04_G52
trade 3272633	price	0.153
trade 3272633	quantity	1
trade 3272818	buyer	Mila (1535)
trade 3272818	seller	Addilyn (19151)
trade 3272818	time	2004-10-31T22:57:02.783
trade 3272818	asset	REP04_L52
trade 3272818	price	0.316
trade 3272818	quantity	2
trade 3272884	buyer	Grady (18973)
trade 3272884	seller	Landon (17389)
trade 3272884	time	2004-10-31T23:07:38.777
trade 3272884	asset	REP04_G52
trade 3272884	price	0.229
trade 3272884	quantity	9
trade 3272993	buyer	Elisa (4100)
trade 3272993	seller	Landon (17389)
trade 3272993	time	2004-10-31T23:31:56.973
trade 3272993	asset	DEM04_L52
trade 3272993	price	0.305
trade 3272993	quantity	42
trade 3273195	buyer	Grady (18973)
trade 3273195	seller	Adriana (18684)
trade 3273195	time	2004-11-01T00:00:44.150
trade 3273195	asset	REP04_G52
trade 3273195	price	0.234
trade 3273195	quantity	25
trade 3274084	buyer	Elisa (4100)
trade 3274084	seller	Elle (1891)
trade 3274084	time	2004-11-01T07:26:45.360
trade 3274084	asset	REP04_L52
trade 3274084	price	0.318
trade 3274084	quantity	3
trade 3274094	buyer	Elisa (4100)
trade 3274094	seller	Landon (17389)
trade 3274094	time	2004-11-01T07:27:17.473
trade 3274094	asset	DEM04_L52
trade 3274094	price	0.304
trade 3274094	quantity	3
trade 3274126	buyer	Ismael (18837)
trade 3274126	seller	Landon (17389)
trade 3274126	time	2004-11-01T07:28:46.057
trade 3274126	asset	DEM04_G52
trade 3274126	price	0.156
trade 3274126	quantity	5
trade 3274229	buyer	Mila (1535)
trade 3274229	seller	Kylo (19099)
trade 3274229	time	2004-11-01T07:58:54.647
trade 3274229	asset	REP04_L52
trade 3274229	price	0.319
trade 3274229	quantity	15
trade 3274274	buyer	Quentin (6141)
trade 3274274	seller	Adriana (18684)
trade 3274274	time	2004-11-01T08:38:08.153
trade 3274274	asset	REP04_G52
trade 3274274	price	0.232
trade 3274274	quantity	19
trade 3274344	buyer	David (16326)
trade 3274344	seller	Elle (1891)
trade 3274344	time	2004-11-01T08:44:33.937
trade 3274344	asset	DEM04_L52
trade 3274344	price	0.301
trade 3274344	quantity	1
trade 3274739	buyer	Mira (19197)
trade 3274739	seller	Adriana (18684)
trade 3274739	time	2004-11-01T09:16:17.653
trade 3274739	asset	DEM04_G52
trade 3274739	price	0.148
trade 3274739	quantity	7
trade 3274753	buyer	Landon (17389)
trade 3274753	seller	Adriana (18684)
trade 3274753	time	2004-11-01T09:16:38.217
trade 3274753	asset	REP04_L52
trade 3274753	price	0.322
trade 3274753	quantity	9
trade 3274909	buyer	Justice (9708)
trade 3274909	seller	Adriana (18684)
trade 3274909	time	2004-11-01T09:21:57.500
trade 3274909	asset	REP04_L52
trade 3274909	price	0.332
trade 3274909	quantity	1
trade 3275646	buyer	Landon (17389)
trade 3275646	seller	Dominick (19092)
trade 3275646	time	2004-11-01T10:17:18.123
trade 3275646	asset	DEM04_L52
trade 3275646	price	0.324
trade 3275646	quantity	1
trade 3275795	buyer	Averie (19044)
trade 3275795	seller	Lexi (18899)
trade 3275795	time	2004-11-01T10:51:26.910
trade 3275795	asset	DEM04_G52
trade 3275795	price	0.15
trade 3275795	quantity	5
trade 3276262	buyer	Kaleb (18499)
trade 3276262	seller	Landon (17389)
trade 3276262	time	2004-11-01T11:23:58.817
trade 3276262	asset	DEM04_G52
trade 3276262	price	0.145
trade 3276262	quantity	1
trade 3276595	buyer	Tate (18852)
trade 3276595	seller	Jonathan (17400)
trade 3276595	time	2004-11-01T12:57:52.383
trade 3276595	asset	DEM04_G52
trade 3276595	price	0.148
trade 3276595	quantity	2
trade 3276602	buyer	Tate (18852)
trade 3276602	seller	Bruce (2691)
trade 3276602	time	2004-11-01T12:58:36.153
trade 3276602	asset	DEM04_G52
trade 3276602	price	0.155
trade 3276602	quantity	27
trade 3276721	buyer	Landon (17389)
trade 3276721	seller	Brooke (18514)
trade 3276721	time	2004-11-01T13:09:53.637
trade 3276721	asset	REP04_G52
trade 3276721	price	0.192
trade 3276721	quantity	3
trade 3276804	buyer	Maliyah (19135)
trade 3276804	seller	Landon (17389)
trade 3276804	time	2004-11-01T13:18:33.357
trade 3276804	asset	DEM04_L52
trade 3276804	price	0.322
trade 3276804	quantity	4
trade 3276911	buyer	Landon (17389)
trade 3276911	seller	Adriana (18684)
trade 3276911	time	2004-11-01T13:30:36.827
trade 3276911	asset	DEM04_G52
trade 3276911	price	0.133
trade 3276911	quantity	3
trade 3276929	buyer	Kaleb (18499)
trade 3276929	seller	Adriana (18684)
trade 3276929	time	2004-11-01T13:31:47.330
trade 3276929	asset	REP04_L52
trade 3276929	price	0.345
trade 3276929	quantity	1
trade 3277002	buyer	Zander (18614)
trade 3277002	seller	Adriana (18684)
trade 3277002	time	2004-11-01T13:35:10.240
trade 3277002	asset	DEM04_L52
trade 3277002	price	0.326
trade 3277002	quantity	9
trade 3277666	buyer	Landon (17389)
trade 3277666	seller	Antonio (18384)
trade 3277666	time	2004-11-01T14:50:42.303
trade 3277666	asset	REP04_L52
trade 3277666	price	0.358
trade 3277666	quantity	6
trade 3277787	buyer	Lorelai (5366)
trade 3277787	seller	Parker (17933)
trade 3277787	time	2004-11-01T15:00:33.873
trade 3277787	asset	REP04_G52
trade 3277787	price	0.153
trade 3277787	quantity	15
trade 3277789	buyer	Declan (18112)
trade 3277789	seller	Michelle (18807)
trade 3277789	time	2004-11-01T15:00:35.497
trade 3277789	asset	REP04_G52
trade 3277789	price	0.156
trade 3277789	quantity	1
trade 3277843	buyer	Landon (17389)
trade 3277843	seller	Michelle (18807)
trade 3277843	time	2004-11-01T15:03:16.090
trade 3277843	asset	REP04_L52
trade 3277843	price	0.358
trade 3277843	quantity	7
trade 3278140	buyer	Landon (17389)
trade 3278140	seller	Kashton (1908)
trade 3278140	time	2004-11-01T15:30:19.750
trade 3278140	asset	DEM04_L52
trade 3278140	price	0.341
trade 3278140	quantity	2
trade 3278305	buyer	Landon (17389)
trade 3278305	seller	Lexi (18899)
trade 3278305	time	2004-11-01T15:39:40.003
trade 3278305	asset	DEM04_L52
trade 3278305	price	0.347
trade 3278305	quantity	11
trade 3278380	buyer	Juan (18305)
trade 3278380	seller	Willa (18838)
trade 3278380	time	2004-11-01T15:55:09.697
trade 3278380	asset	REP04_G52
trade 3278380	price	0.145
trade 3278380	quantity	2
trade 3278540	buyer	Landon (17389)
trade 3278540	seller	Allie (19051)
trade 3278540	time	2004-11-01T16:11:31.487
trade 3278540	asset	DEM04_G52
trade 3278540	price	0.152
trade 3278540	quantity	6
trade 3278599	buyer	Landon (17389)
trade 3278599	seller	Isla (16849)
trade 3278599	time	2004-11-01T16:23:13.050
trade 3278599	asset	REP04_G52
trade 3278599	price	0.132
trade 3278599	quantity	12
trade 3278747	buyer	Natalia (17563)
trade 3278747	seller	Elle (1891)
trade 3278747	time	2004-11-01T16:32:12.693
trade 3278747	asset	DEM04_L52
trade 3278747	price	0.363
trade 3278747	quantity	1
trade 3278851	buyer	Landon (17389)
trade 3278851	seller	Ryan (17264)
trade 3278851	time	2004-11-01T16:39:20.480
trade 3278851	asset	DEM04_L52
trade 3278851	price	0.332
trade 3278851	quantity	4
trade 3278972	buyer	Adriana (18684)
trade 3278972	seller	Landon (17389)
trade 3278972	time	2004-11-01T16:44:26.900
trade 3278972	asset	REP04_L52
trade 3278972	price	0.359
trade 3278972	quantity	20
trade 3279564	buyer	Landon (17389)
trade 3279564	seller	Mila (1535)
trade 3279564	time	2004-11-01T17:19:00.990
trade 3279564	asset	REP04_L52
trade 3279564	price	0.345
trade 3279564	quantity	2
trade 3280413	buyer	Juan (18305)
trade 3280413	seller	Damon (19043)
trade 3280413	time	2004-11-01T18:14:34.773
trade 3280413	asset	REP04_L52
trade 3280413	price	0.362
trade 3280413	quantity	20
trade 3280420	buyer	Landon (17389)
trade 3280420	seller	Damon (19043)
trade 3280420	time	2004-11-01T18:14:40.540
trade 3280420	asset	REP04_L52
trade 3280420	price	0.362
trade 3280420	quantity	6
trade 3280564	buyer	Landon (17389)
trade 3280564	seller	Ryan (17264)
trade 3280564	time	2004-11-01T19:04:41.030
trade 3280564	asset	DEM04_G52
trade 3280564	price	0.152
trade 3280564	quantity	10
trade 3280674	buyer	Allie (19051)
trade 3280674	seller	Winston (19000)
trade 3280674	time	2004-11-01T19:26:10.237
trade 3280674	asset	REP04_L52
trade 3280674	price	0.36
trade 3280674	quantity	20
trade 3280851	buyer	Ryan (17264)
trade 3280851	seller	Winston (19000)
trade 3280851	time	2004-11-01T19:36:55.030
trade 3280851	asset	REP04_L52
trade 3280851	price	0.333
trade 3280851	quantity	30
trade 3280861	buyer	Landon (17389)
trade 3280861	seller	Ismael (18837)
trade 3280861	time	2004-11-01T19:37:00.860
trade 3280861	asset	REP04_G52
trade 3280861	price	0.125
trade 3280861	quantity	10
trade 3281025	buyer	Winston (19000)
trade 3281025	seller	Natalia (17563)
trade 3281025	time	2004-11-01T19:45:59.593
trade 3281025	asset	DEM04_L52
trade 3281025	price	0.449
trade 3281025	quantity	2
trade 3281158	buyer	Luciano (19009)
trade 3281158	seller	Adriana (18684)
trade 3281158	time	2004-11-01T19:47:44.340
trade 3281158	asset	DEM04_G52
trade 3281158	price	0.136
trade 3281158	quantity	10
trade 3281257	buyer	Landon (17389)
trade 3281257	seller	Corey (5298)
trade 3281257	time	2004-11-01T19:55:41.210
trade 3281257	asset	DEM04_L52
trade 3281257	price	0.39
trade 3281257	quantity	23
trade 3281350	buyer	Landon (17389)
trade 3281350	seller	Corey (5298)
trade 3281350	time	2004-11-01T20:00:11.217
trade 3281350	asset	REP04_G52
trade 3281350	price	0.125
trade 3281350	quantity	1
trade 3281365	buyer	Sullivan (18978)
trade 3281365	seller	Mila (1535)
trade 3281365	time	2004-11-01T20:03:43.940
trade 3281365	asset	REP04_G52
trade 3281365	price	0.128
trade 3281365	quantity	1
trade 3281487	buyer	Kaleb (18499)
trade 3281487	seller	Landon (17389)
